CRUISE,STRATUM,TOW,STATION,SVSPP,COMNAME,LENGTH,INDWT,SEX,MATURITY,AGE
197006,01260,003,0306,074,HADDOCK,56,,1,D,7
197006,01260,003,0306,074,HADDOCK,59,,1,D,7
197006,01260,003,0306,105,YELLOWTAIL FLOUNDER,17,,2,X,1
197006,01260,003,0306,105,YELLOWTAIL FLOUNDER,46,,2,X,9
197006,01260,003,0306,105,YELLOWTAIL FLOUNDER,50,,2,X,7
197006,01260,004,0305,073,ATLANTIC COD,22,,2,I,1
197006,01260,004,0305,073,ATLANTIC COD,29,,2,I,1
197006,01260,004,0305,073,ATLANTIC COD,31,,1,I,1
197006,01260,004,0305,073,ATLANTIC COD,34,,1,I,2
197006,01260,004,0305,073,ATLANTIC COD,43,,1,I,2
197006,01260,004,0305,073,ATLANTIC COD,44,,2,D,3
197006,01260,004,0305,073,ATLANTIC COD,44,,2,I,3
197006,01260,004,0305,073,ATLANTIC COD,45,,1,I,3
197006,01260,004,0305,073,ATLANTIC COD,45,,2,D,5
197006,01260,004,0305,073,ATLANTIC COD,46,,1,I,3
197006,01260,004,0305,073,ATLANTIC COD,47,,2,D,5
197006,01260,004,0305,073,ATLANTIC COD,48,,2,D,3
197006,01260,004,0305,073,ATLANTIC COD,52,,1,D,6
197006,01260,004,0305,073,ATLANTIC COD,52,,2,D,3
197006,01260,004,0305,073,ATLANTIC COD,56,,1,D,7
197006,01260,004,0305,073,ATLANTIC COD,57,,1,D,5
197006,01260,004,0305,073,ATLANTIC COD,57,,1,D,7
197006,01260,004,0305,073,ATLANTIC COD,58,,2,D,5
197006,01260,004,0305,073,ATLANTIC COD,59,,1,D,5
197006,01260,004,0305,073,ATLANTIC COD,59,,2,D,5
197006,01260,004,0305,073,ATLANTIC COD,60,,2,D,7
197006,01260,004,0305,073,ATLANTIC COD,62,,1,D,7
197006,01260,004,0305,073,ATLANTIC COD,62,,2,I,7
197006,01260,004,0305,073,ATLANTIC COD,64,,1,D,7
197006,01260,004,0305,073,ATLANTIC COD,81,,2,D,7
197006,01260,004,0305,073,ATLANTIC COD,87,,1,D,7
197006,01260,004,0305,073,ATLANTIC COD,93,,2,D,9
197006,01260,004,0305,074,HADDOCK,54,,1,D,7
197006,01260,004,0305,074,HADDOCK,59,,2,D,7
197006,01260,004,0305,074,HADDOCK,60,,1,D,7
197006,01260,004,0305,074,HADDOCK,61,,2,D,7
197006,01260,004,0305,074,HADDOCK,66,,2,D,8
197006,01260,005,0304,073,ATLANTIC COD,72,,1,D,6
197006,01260,005,0304,074,HADDOCK,58,,1,R,8
197006,01260,005,0304,074,HADDOCK,60,,2,D,8
197006,01260,005,0304,074,HADDOCK,68,,2,D,7
197006,01260,005,0304,074,HADDOCK,70,,2,D,8
197006,01270,001,0303,074,HADDOCK,64,,2,R,8
197006,01270,002,0299,073,ATLANTIC COD,65,,1,D,5
197006,01270,003,0297,073,ATLANTIC COD,81,,1,D,7
197006,01280,001,0188,074,HADDOCK,66,,1,D,8
197006,01280,001,0188,074,HADDOCK,71,,2,D,7
197006,01280,003,0198,073,ATLANTIC COD,81,,2,D,7
197006,01280,003,0198,074,HADDOCK,58,,2,T,6
197006,01280,003,0198,074,HADDOCK,60,,1,D,8
197006,01280,003,0198,074,HADDOCK,63,,1,D,7
197006,01280,003,0198,074,HADDOCK,64,,1,D,7
197006,01280,003,0198,074,HADDOCK,67,,2,R,7
197006,01280,003,0198,074,HADDOCK,72,,1,D,10
197006,01280,005,0302,073,ATLANTIC COD,50,,1,I,3
197006,01280,005,0302,073,ATLANTIC COD,68,,1,I,5
197006,01280,005,0302,073,ATLANTIC COD,80,,2,T,7
197006,01280,005,0302,074,HADDOCK,69,,2,T,7
197006,01280,006,0301,073,ATLANTIC COD,75,,2,D,7
197006,01280,007,0300,073,ATLANTIC COD,60,,2,T,7
197006,01280,007,0300,073,ATLANTIC COD,72,,2,T,4
197006,01280,007,0300,073,ATLANTIC COD,92,,1,T,9
197006,01280,007,0300,073,ATLANTIC COD,92,,2,T,9
197006,01280,007,0300,074,HADDOCK,66,,2,T,8
197006,01290,001,0211,074,HADDOCK,55,,1,T,5
197006,01290,001,0211,074,HADDOCK,76,,2,D,9
197006,01290,002,0202,074,HADDOCK,55,,1,D,7
197006,01290,003,0203,073,ATLANTIC COD,66,,1,D,4
197006,01290,003,0203,074,HADDOCK,53,,2,D,5
197006,01290,007,0205,074,HADDOCK,63,,1,T,7
197006,01290,008,0212,073,ATLANTIC COD,68,,1,D,4
197006,01290,008,0212,073,ATLANTIC COD,76,,1,D,6
197006,01290,008,0212,073,ATLANTIC COD,83,,1,D,6
197006,01290,008,0212,073,ATLANTIC COD,83,,2,D,4
197006,01290,008,0212,073,ATLANTIC COD,87,,2,D,5
197006,01290,008,0212,073,ATLANTIC COD,87,,2,S,4
197006,01290,008,0212,073,ATLANTIC COD,89,,2,S,6
197006,01290,008,0212,073,ATLANTIC COD,108,,2,D,7
197006,01290,008,0212,073,ATLANTIC COD,115,,2,D,12
197006,01290,008,0212,074,HADDOCK,66,,2,R,11
197006,01290,008,0212,074,HADDOCK,73,,2,R,10
197006,01310,001,0213,074,HADDOCK,23,,1,X,1
197006,01310,001,0213,074,HADDOCK,23,,2,X,1
197006,01310,001,0213,074,HADDOCK,24,,2,X,1
197006,01310,001,0213,074,HADDOCK,25,,1,X,1
197006,01310,001,0213,074,HADDOCK,25,,2,X,1
197006,01310,001,0213,074,HADDOCK,26,,1,X,1
197006,01310,001,0213,074,HADDOCK,26,,2,I,1
197006,01310,001,0213,074,HADDOCK,26,,2,X,1
197006,01310,001,0213,074,HADDOCK,27,,1,I,1
197006,01310,001,0213,074,HADDOCK,27,,1,X,1
197006,01310,001,0213,074,HADDOCK,27,,2,X,1
197006,01310,001,0213,074,HADDOCK,28,,1,X,1
197006,01310,001,0213,074,HADDOCK,28,,2,I,1
197006,01310,001,0213,074,HADDOCK,30,,2,X,1
197006,01310,001,0213,074,HADDOCK,36,,1,X,2
197006,01310,001,0213,074,HADDOCK,36,,2,X,2
197006,01310,001,0213,074,HADDOCK,38,,1,I,2
197006,01310,001,0213,074,HADDOCK,38,,2,I,2
197006,01310,001,0213,074,HADDOCK,42,,1,X,4
197006,01310,001,0213,074,HADDOCK,42,,2,X,2
197006,01310,001,0213,074,HADDOCK,44,,2,D,4
197006,01310,001,0213,074,HADDOCK,58,,2,D,8
197006,01310,002,0214,074,HADDOCK,23,,2,X,1
197006,01310,002,0214,074,HADDOCK,24,,1,X,1
197006,01310,002,0214,074,HADDOCK,24,,2,X,1
197006,01310,002,0214,074,HADDOCK,26,,1,X,1
197006,01310,002,0214,074,HADDOCK,28,,1,X,1
197006,01310,002,0214,074,HADDOCK,28,,2,X,1
197006,01310,002,0214,074,HADDOCK,34,,1,X,2
197006,01310,002,0214,074,HADDOCK,35,,1,X,2
197006,01310,002,0214,074,HADDOCK,36,,1,X,2
197006,01310,002,0214,074,HADDOCK,36,,2,X,2
197006,01310,002,0214,074,HADDOCK,37,,1,X,2
197006,01310,002,0214,074,HADDOCK,37,,2,X,2
197006,01310,002,0214,074,HADDOCK,38,,1,X,2
197006,01310,002,0214,074,HADDOCK,38,,2,X,2
197006,01310,002,0214,074,HADDOCK,39,,1,X,2
197006,01310,002,0214,074,HADDOCK,39,,2,X,2
197006,01310,002,0214,074,HADDOCK,40,,1,X,2
197006,01310,002,0214,074,HADDOCK,41,,1,X,4
197006,01310,002,0214,074,HADDOCK,41,,2,X,2
197006,01310,002,0214,074,HADDOCK,47,,1,X,4
197006,01310,002,0214,105,YELLOWTAIL FLOUNDER,15,,0,X,2
197006,01310,002,0214,105,YELLOWTAIL FLOUNDER,16,,0,X,2
197006,01310,002,0214,105,YELLOWTAIL FLOUNDER,17,,0,X,2
197006,01310,002,0214,105,YELLOWTAIL FLOUNDER,17,,1,X,3
197006,01310,002,0214,105,YELLOWTAIL FLOUNDER,18,,0,X,2
197006,01310,002,0214,105,YELLOWTAIL FLOUNDER,18,,1,X,2
197006,01310,002,0214,105,YELLOWTAIL FLOUNDER,19,,0,X,2
197006,01310,002,0214,105,YELLOWTAIL FLOUNDER,19,,1,X,3
197006,01310,002,0214,105,YELLOWTAIL FLOUNDER,19,,2,X,2
197006,01310,002,0214,105,YELLOWTAIL FLOUNDER,22,,1,X,2
197006,01310,002,0214,105,YELLOWTAIL FLOUNDER,24,,1,X,3
197006,01310,002,0214,105,YELLOWTAIL FLOUNDER,25,,1,X,4
197006,01310,002,0214,105,YELLOWTAIL FLOUNDER,26,,1,X,3
197006,01310,002,0214,105,YELLOWTAIL FLOUNDER,26,,1,X,4
197006,01310,002,0214,105,YELLOWTAIL FLOUNDER,27,,1,X,3
197006,01310,002,0214,105,YELLOWTAIL FLOUNDER,27,,2,X,3
197006,01310,002,0214,105,YELLOWTAIL FLOUNDER,28,,2,X,4
197006,01310,002,0214,105,YELLOWTAIL FLOUNDER,29,,2,X,3
197006,01310,002,0214,105,YELLOWTAIL FLOUNDER,31,,1,X,4
197006,01310,002,0214,105,YELLOWTAIL FLOUNDER,31,,2,X,4
197006,01310,002,0214,105,YELLOWTAIL FLOUNDER,31,,2,X,5
197006,01310,002,0214,105,YELLOWTAIL FLOUNDER,32,,2,X,4
197006,01310,002,0214,105,YELLOWTAIL FLOUNDER,33,,2,X,6
197006,01310,002,0214,105,YELLOWTAIL FLOUNDER,34,,2,X,5
197006,01310,003,0216,073,ATLANTIC COD,78,,1,T,6
197006,01310,003,0216,074,HADDOCK,23,,2,X,1
197006,01310,003,0216,074,HADDOCK,24,,1,X,1
197006,01310,003,0216,074,HADDOCK,24,,2,X,1
197006,01310,003,0216,074,HADDOCK,25,,1,X,1
197006,01310,003,0216,074,HADDOCK,25,,2,X,1
197006,01310,003,0216,074,HADDOCK,26,,1,X,1
197006,01310,003,0216,074,HADDOCK,28,,1,X,1
197006,01310,003,0216,074,HADDOCK,28,,2,X,1
197006,01310,003,0216,074,HADDOCK,37,,2,X,2
197006,01310,003,0216,074,HADDOCK,39,,2,X,2
197006,01310,003,0216,074,HADDOCK,42,,1,X,2
197006,01310,003,0216,105,YELLOWTAIL FLOUNDER,10,,0,X,1
197006,01310,003,0216,105,YELLOWTAIL FLOUNDER,13,,0,X,1
197006,01310,003,0216,105,YELLOWTAIL FLOUNDER,17,,0,X,2
197006,01310,003,0216,105,YELLOWTAIL FLOUNDER,19,,0,X,2
197006,01310,003,0216,105,YELLOWTAIL FLOUNDER,19,,2,X,2
197006,01310,003,0216,105,YELLOWTAIL FLOUNDER,24,,1,X,3
197006,01310,003,0216,105,YELLOWTAIL FLOUNDER,24,,2,X,3
197006,01310,003,0216,105,YELLOWTAIL FLOUNDER,26,,1,X,3
197006,01310,003,0216,105,YELLOWTAIL FLOUNDER,26,,1,X,4
197006,01310,003,0216,105,YELLOWTAIL FLOUNDER,26,,2,X,4
197006,01310,003,0216,105,YELLOWTAIL FLOUNDER,27,,2,X,3
197006,01310,003,0216,105,YELLOWTAIL FLOUNDER,27,,2,X,4
197006,01310,003,0216,105,YELLOWTAIL FLOUNDER,28,,2,X,3
197006,01310,003,0216,105,YELLOWTAIL FLOUNDER,29,,1,X,4
197006,01310,003,0216,105,YELLOWTAIL FLOUNDER,30,,1,X,4
197006,01310,003,0216,105,YELLOWTAIL FLOUNDER,30,,2,X,4
197006,01310,003,0216,105,YELLOWTAIL FLOUNDER,31,,2,X,4
197006,01310,003,0216,105,YELLOWTAIL FLOUNDER,33,,2,X,4
197006,01310,003,0216,105,YELLOWTAIL FLOUNDER,33,,2,X,7
197006,01310,003,0216,105,YELLOWTAIL FLOUNDER,34,,2,X,4
197006,01310,003,0216,105,YELLOWTAIL FLOUNDER,34,,2,X,5
197006,01310,003,0216,105,YELLOWTAIL FLOUNDER,34,,2,X,6
197006,01310,003,0216,105,YELLOWTAIL FLOUNDER,35,,2,X,5
197006,01310,003,0216,105,YELLOWTAIL FLOUNDER,36,,2,X,5
197006,01310,003,0216,105,YELLOWTAIL FLOUNDER,37,,2,X,7
197006,01310,004,0217,073,ATLANTIC COD,38,,1,X,2
197006,01310,004,0217,073,ATLANTIC COD,71,,2,D,5
197006,01310,004,0217,073,ATLANTIC COD,79,,1,X,4
197006,01310,004,0217,073,ATLANTIC COD,140,,2,D,16
197006,01310,004,0217,074,HADDOCK,25,,1,X,1
197006,01310,004,0217,074,HADDOCK,26,,1,X,1
197006,01310,004,0217,074,HADDOCK,32,,1,I,2
197006,01310,004,0217,074,HADDOCK,35,,1,I,2
197006,01310,004,0217,074,HADDOCK,37,,1,D,2
197006,01310,004,0217,074,HADDOCK,38,,1,T,2
197006,01310,004,0217,074,HADDOCK,48,,1,T,4
197006,01310,004,0217,074,HADDOCK,51,,2,D,7
197006,01310,004,0217,074,HADDOCK,53,,2,D,3
197006,01310,004,0217,074,HADDOCK,55,,1,D,8
197006,01310,004,0217,074,HADDOCK,55,,1,T,7
197006,01310,004,0217,074,HADDOCK,63,,1,T,11
197006,01310,004,0217,074,HADDOCK,77,,1,D,7
197006,01310,005,0254,073,ATLANTIC COD,24,,1,I,1
197006,01310,005,0254,073,ATLANTIC COD,38,,1,I,1
197006,01310,005,0254,073,ATLANTIC COD,44,,1,I,2
197006,01310,005,0254,073,ATLANTIC COD,55,,1,I,3
197006,01310,005,0254,073,ATLANTIC COD,56,,2,T,3
197006,01310,005,0254,073,ATLANTIC COD,65,,2,T,4
197006,01310,005,0254,073,ATLANTIC COD,76,,1,R,7
197006,01310,005,0254,073,ATLANTIC COD,89,,1,R,8
197006,01310,005,0254,074,HADDOCK,22,,1,I,1
197006,01310,005,0254,074,HADDOCK,23,,2,I,1
197006,01310,005,0254,074,HADDOCK,24,,1,I,1
197006,01310,005,0254,074,HADDOCK,24,,2,I,1
197006,01310,005,0254,074,HADDOCK,26,,1,I,1
197006,01310,005,0254,074,HADDOCK,27,,1,I,1
197006,01310,005,0254,074,HADDOCK,29,,1,I,1
197006,01310,005,0254,074,HADDOCK,30,,2,I,1
197006,01310,005,0254,074,HADDOCK,40,,2,I,2
197006,01310,005,0254,074,HADDOCK,44,,2,I,2
197006,01310,005,0254,074,HADDOCK,45,,1,T,3
197006,01310,005,0254,074,HADDOCK,45,,2,T,4
197006,01310,005,0254,074,HADDOCK,47,,2,I,2
197006,01310,005,0254,074,HADDOCK,52,,1,D,5
197006,01310,005,0254,074,HADDOCK,52,,1,T,6
197006,01310,005,0254,074,HADDOCK,53,,1,T,7
197006,01310,005,0254,074,HADDOCK,55,,2,D,4
197006,01310,005,0254,074,HADDOCK,55,,2,T,7
197006,01310,005,0254,074,HADDOCK,60,,2,T,8
197006,01310,005,0254,074,HADDOCK,65,,2,T,7
197006,01310,005,0254,074,HADDOCK,68,,1,T,8
197006,01310,007,0253,073,ATLANTIC COD,28,,2,I,1
197006,01310,007,0253,073,ATLANTIC COD,67,,1,D,5
197006,01310,007,0253,074,HADDOCK,42,,1,I,2
197006,01310,007,0253,074,HADDOCK,48,,2,D,4
197006,01310,007,0253,074,HADDOCK,49,,2,D,4
197006,01310,007,0253,074,HADDOCK,50,,1,D,7
197006,01310,007,0253,074,HADDOCK,52,,1,D,7
197006,01310,007,0253,074,HADDOCK,53,,1,D,7
197006,01310,007,0253,074,HADDOCK,53,,1,D,8
197006,01310,007,0253,074,HADDOCK,53,,2,D,4
197006,01310,007,0253,074,HADDOCK,56,,2,D,6
197006,01310,007,0253,074,HADDOCK,57,,2,D,7
197006,01310,008,0258,074,HADDOCK,52,,2,D,7
197006,01310,008,0258,074,HADDOCK,53,,2,D,7
197006,01320,001,0218,073,ATLANTIC COD,40,,1,D,2
197006,01320,001,0218,073,ATLANTIC COD,63,,1,D,4
197006,01320,001,0218,073,ATLANTIC COD,84,,1,R,4
197006,01320,001,0218,074,HADDOCK,23,,1,X,1
197006,01320,001,0218,074,HADDOCK,23,,2,X,1
197006,01320,001,0218,074,HADDOCK,24,,2,X,1
197006,01320,001,0218,074,HADDOCK,25,,1,X,1
197006,01320,001,0218,074,HADDOCK,25,,2,X,1
197006,01320,001,0218,074,HADDOCK,26,,1,X,1
197006,01320,001,0218,074,HADDOCK,29,,2,X,1
197006,01320,001,0218,074,HADDOCK,44,,2,R,3
197006,01320,001,0218,074,HADDOCK,45,,1,R,3
197006,01320,001,0218,074,HADDOCK,45,,1,R,4
197006,01320,001,0218,074,HADDOCK,50,,2,R,4
197006,01320,001,0218,074,HADDOCK,54,,1,R,4
197006,01320,001,0218,074,HADDOCK,55,,0,D,7
197006,01320,001,0218,074,HADDOCK,57,,2,D,7
197006,01320,001,0218,074,HADDOCK,65,,1,D,10
197006,01320,002,0220,073,ATLANTIC COD,65,,1,D,4
197006,01320,002,0220,073,ATLANTIC COD,66,,1,D,4
197006,01320,002,0220,074,HADDOCK,22,,1,X,1
197006,01320,002,0220,074,HADDOCK,22,,2,X,1
197006,01320,002,0220,074,HADDOCK,24,,1,X,1
197006,01320,002,0220,074,HADDOCK,24,,2,X,1
197006,01320,002,0220,074,HADDOCK,25,,2,X,1
197006,01320,002,0220,074,HADDOCK,26,,2,X,1
197006,01320,002,0220,074,HADDOCK,33,,2,I,2
197006,01320,002,0220,074,HADDOCK,39,,2,I,2
197006,01320,002,0220,074,HADDOCK,47,,2,D,4
197006,01320,002,0220,074,HADDOCK,54,,1,D,8
197006,01320,003,0219,073,ATLANTIC COD,33,,2,I,1
197006,01320,003,0219,073,ATLANTIC COD,44,,1,D,2
197006,01320,003,0219,073,ATLANTIC COD,54,,1,D,4
197006,01320,003,0219,073,ATLANTIC COD,61,,1,D,3
197006,01320,003,0219,073,ATLANTIC COD,69,,1,D,4
197006,01320,003,0219,073,ATLANTIC COD,75,,2,D,7
197006,01320,003,0219,074,HADDOCK,44,,2,I,3
197006,01320,003,0219,074,HADDOCK,47,,2,D,3
197006,01320,003,0219,074,HADDOCK,54,,2,D,7
197006,01320,003,0219,074,HADDOCK,54,,2,D,8
197006,01320,003,0219,074,HADDOCK,56,,2,R,8
197006,01320,003,0219,074,HADDOCK,57,,2,R,4
197006,01320,003,0219,074,HADDOCK,58,,1,D,8
197006,01320,003,0219,074,HADDOCK,58,,1,R,8
197006,01320,003,0219,074,HADDOCK,63,,1,D,8
197006,01320,003,0219,074,HADDOCK,65,,2,R,7
197006,01320,004,0255,073,ATLANTIC COD,48,,1,I,3
197006,01320,004,0255,073,ATLANTIC COD,48,,2,I,2
197006,01320,004,0255,073,ATLANTIC COD,50,,1,I,2
197006,01320,004,0255,073,ATLANTIC COD,51,,2,T,3
197006,01320,004,0255,073,ATLANTIC COD,53,,2,I,3
197006,01320,004,0255,073,ATLANTIC COD,60,,1,I,3
197006,01320,004,0255,073,ATLANTIC COD,61,,1,I,3
197006,01320,004,0255,073,ATLANTIC COD,74,,1,T,4
197006,01320,004,0255,074,HADDOCK,20,,1,I,1
197006,01320,004,0255,074,HADDOCK,20,,2,I,1
197006,01320,004,0255,074,HADDOCK,23,,1,I,1
197006,01320,004,0255,074,HADDOCK,23,,2,I,1
197006,01320,004,0255,074,HADDOCK,24,,1,I,1
197006,01320,004,0255,074,HADDOCK,24,,2,I,1
197006,01320,004,0255,074,HADDOCK,25,,1,I,1
197006,01320,004,0255,074,HADDOCK,28,,1,I,1
197006,01320,004,0255,074,HADDOCK,37,,1,I,2
197006,01320,004,0255,074,HADDOCK,38,,1,I,2
197006,01320,004,0255,074,HADDOCK,43,,1,D,2
197006,01320,004,0255,074,HADDOCK,47,,2,D,3
197006,01320,004,0255,074,HADDOCK,50,,1,T,4
197006,01320,004,0255,074,HADDOCK,52,,1,D,4
197006,01320,004,0255,074,HADDOCK,52,,2,D,5
197006,01320,004,0255,074,HADDOCK,54,,2,T,8
197006,01320,005,0256,073,ATLANTIC COD,48,,1,I,2
197006,01320,005,0256,074,HADDOCK,21,,1,I,1
197006,01320,005,0256,074,HADDOCK,21,,2,I,1
197006,01320,005,0256,074,HADDOCK,22,,1,I,1
197006,01320,005,0256,074,HADDOCK,22,,2,I,1
197006,01320,005,0256,074,HADDOCK,23,,1,I,1
197006,01320,005,0256,074,HADDOCK,23,,2,I,1
197006,01320,005,0256,074,HADDOCK,24,,1,I,1
197006,01320,005,0256,074,HADDOCK,24,,2,I,1
197006,01320,005,0256,074,HADDOCK,26,,2,I,1
197006,01320,005,0256,074,HADDOCK,28,,1,I,1
197006,01320,005,0256,074,HADDOCK,30,,2,I,1
197006,01320,005,0256,074,HADDOCK,32,,1,I,2
197006,01320,005,0256,074,HADDOCK,35,,2,I,2
197006,01320,005,0256,074,HADDOCK,38,,1,I,2
197006,01320,005,0256,074,HADDOCK,38,,2,I,2
197006,01320,005,0256,074,HADDOCK,40,,1,I,2
197006,01320,005,0256,074,HADDOCK,40,,1,T,2
197006,01320,005,0256,074,HADDOCK,40,,2,I,2
197006,01320,005,0256,074,HADDOCK,41,,2,I,2
197006,01320,005,0256,074,HADDOCK,43,,1,T,2
197006,01320,005,0256,074,HADDOCK,45,,2,T,4
197006,01320,005,0256,074,HADDOCK,46,,2,T,3
197006,01320,005,0256,074,HADDOCK,47,,2,T,3
197006,01320,005,0256,074,HADDOCK,48,,1,T,4
197006,01320,005,0256,074,HADDOCK,48,,1,T,7
197006,01320,005,0256,074,HADDOCK,50,,2,T,8
197006,01320,005,0256,074,HADDOCK,52,,2,T,8
197006,01320,005,0256,074,HADDOCK,53,,1,T,7
197006,01320,005,0256,074,HADDOCK,53,,2,T,7
197006,01320,005,0256,074,HADDOCK,54,,2,T,4
197006,01320,005,0256,074,HADDOCK,56,,2,T,4
197006,01320,005,0256,074,HADDOCK,56,,2,T,8
197006,01320,005,0256,074,HADDOCK,57,,1,T,8
197006,01320,005,0256,074,HADDOCK,57,,2,T,6
197006,01330,001,0266,073,ATLANTIC COD,26,,1,X,1
197006,01330,001,0266,073,ATLANTIC COD,120,,2,D,12
197006,01330,001,0266,074,HADDOCK,23,,1,I,1
197006,01330,001,0266,074,HADDOCK,24,,1,I,1
197006,01330,001,0266,074,HADDOCK,26,,2,I,1
197006,01330,001,0266,074,HADDOCK,28,,1,I,1
197006,01330,001,0266,074,HADDOCK,43,,1,T,4
197006,01330,001,0266,074,HADDOCK,44,,2,T,3
197006,01330,001,0266,074,HADDOCK,47,,2,T,5
197006,01330,001,0266,074,HADDOCK,49,,1,T,6
197006,01330,001,0266,074,HADDOCK,50,,1,D,7
197006,01330,001,0266,074,HADDOCK,50,,2,T,6
197006,01330,001,0266,074,HADDOCK,54,,1,T,7
197006,01330,001,0266,074,HADDOCK,54,,2,T,7
197006,01330,001,0266,074,HADDOCK,56,,2,T,7
197006,01330,001,0266,074,HADDOCK,57,,2,T,9
197006,01330,001,0266,074,HADDOCK,60,,2,T,11
197006,01330,001,0266,074,HADDOCK,61,,1,T,13
197006,01330,001,0266,074,HADDOCK,61,,2,T,10
197006,01330,002,0267,073,ATLANTIC COD,27,,2,I,1
197006,01330,002,0267,073,ATLANTIC COD,28,,2,I,1
197006,01330,002,0267,073,ATLANTIC COD,31,,2,I,1
197006,01330,002,0267,073,ATLANTIC COD,49,,2,I,2
197006,01330,002,0267,074,HADDOCK,37,,2,I,2
197006,01330,002,0267,074,HADDOCK,44,,2,I,3
197006,01330,002,0267,074,HADDOCK,47,,1,T,7
197006,01330,002,0267,074,HADDOCK,48,,1,T,7
197006,01330,002,0267,074,HADDOCK,48,,2,T,6
197006,01330,002,0267,074,HADDOCK,49,,1,T,6
197006,01330,002,0267,074,HADDOCK,50,,1,T,7
197006,01330,002,0267,074,HADDOCK,51,,2,T,7
197006,01330,002,0267,074,HADDOCK,52,,1,D,7
197006,01330,002,0267,074,HADDOCK,52,,1,T,7
197006,01330,002,0267,074,HADDOCK,53,,1,T,7
197006,01330,002,0267,074,HADDOCK,53,,2,T,7
197006,01330,002,0267,074,HADDOCK,54,,1,X,6
197006,01330,002,0267,074,HADDOCK,54,,2,D,6
197006,01330,002,0267,074,HADDOCK,54,,2,T,6
197006,01330,002,0267,074,HADDOCK,54,,2,T,7
197006,01330,002,0267,074,HADDOCK,56,,1,T,7
197006,01330,002,0267,074,HADDOCK,61,,2,D,9
197006,01330,002,0267,074,HADDOCK,61,,2,T,9
197006,01330,002,0267,074,HADDOCK,64,,2,D,9
197006,01330,002,0267,105,YELLOWTAIL FLOUNDER,32,,2,X,3
197006,01330,003,0269,073,ATLANTIC COD,52,,2,D,3
197006,01330,003,0269,073,ATLANTIC COD,57,,2,D,3
197006,01330,003,0269,073,ATLANTIC COD,76,,2,D,6
197006,01330,003,0269,073,ATLANTIC COD,78,,1,D,6
197006,01330,003,0269,073,ATLANTIC COD,80,,1,D,6
197006,01330,003,0269,074,HADDOCK,52,,2,D,7
197006,01330,003,0269,074,HADDOCK,53,,2,D,7
197006,01330,003,0269,074,HADDOCK,54,,1,D,6
197006,01330,003,0269,074,HADDOCK,54,,1,D,7
197006,01330,003,0269,074,HADDOCK,54,,2,D,7
197006,01330,003,0269,074,HADDOCK,55,,1,D,6
197006,01330,003,0269,074,HADDOCK,56,,1,D,7
197006,01330,003,0269,074,HADDOCK,56,,2,D,7
197006,01330,003,0269,074,HADDOCK,57,,2,D,7
197006,01330,003,0269,074,HADDOCK,58,,2,D,7
197006,01330,003,0269,074,HADDOCK,59,,2,D,8
197006,01330,003,0269,074,HADDOCK,60,,2,D,10
197006,01330,003,0269,074,HADDOCK,61,,2,D,9
197006,01330,003,0269,074,HADDOCK,62,,1,D,10
197006,01330,003,0269,074,HADDOCK,62,,2,D,7
197006,01330,003,0269,074,HADDOCK,62,,2,D,9
197006,01330,003,0269,074,HADDOCK,63,,1,D,12
197006,01330,003,0269,074,HADDOCK,63,,2,D,9
197006,01330,003,0269,074,HADDOCK,64,,2,D,7
197006,01330,004,0273,073,ATLANTIC COD,50,,1,I,2
197006,01330,004,0273,073,ATLANTIC COD,54,,1,I,3
197006,01330,004,0273,073,ATLANTIC COD,60,,1,D,3
197006,01330,004,0273,073,ATLANTIC COD,74,,1,D,6
197006,01330,004,0273,074,HADDOCK,34,,1,I,2
197006,01330,004,0273,074,HADDOCK,36,,2,I,2
197006,01330,004,0273,074,HADDOCK,38,,1,I,2
197006,01330,004,0273,074,HADDOCK,40,,2,I,2
197006,01330,004,0273,074,HADDOCK,41,,1,D,2
197006,01330,004,0273,074,HADDOCK,41,,2,I,2
197006,01330,004,0273,074,HADDOCK,43,,2,I,2
197006,01330,004,0273,074,HADDOCK,45,,2,D,2
197006,01330,004,0273,074,HADDOCK,45,,2,I,2
197006,01330,004,0273,074,HADDOCK,47,,2,I,3
197006,01330,004,0273,074,HADDOCK,48,,1,D,4
197006,01330,004,0273,074,HADDOCK,51,,1,D,5
197006,01330,004,0273,074,HADDOCK,52,,1,R,7
197006,01330,004,0273,074,HADDOCK,53,,2,D,7
197006,01330,004,0273,074,HADDOCK,54,,1,D,6
197006,01330,004,0273,074,HADDOCK,54,,1,D,8
197006,01330,004,0273,074,HADDOCK,54,,2,D,7
197006,01330,004,0273,074,HADDOCK,55,,2,D,5
197006,01330,004,0273,074,HADDOCK,57,,2,D,6
197006,01330,004,0273,074,HADDOCK,58,,1,D,7
197006,01330,004,0273,074,HADDOCK,60,,2,D,7
197006,01340,001,0265,073,ATLANTIC COD,89,,1,D,6
197006,01340,001,0265,074,HADDOCK,51,,1,T,7
197006,01340,001,0265,074,HADDOCK,54,,1,T,7
197006,01340,001,0265,074,HADDOCK,57,,2,T,7
197006,01340,001,0265,074,HADDOCK,59,,2,T,10
197006,01340,001,0265,074,HADDOCK,62,,2,T,8
197006,01340,002,0268,074,HADDOCK,50,,1,D,7
197006,01340,002,0268,074,HADDOCK,55,,1,D,8
197006,01340,002,0268,074,HADDOCK,58,,2,D,7
