"","Time","Year","Month","Day","Season","ClimScenario","Lat_COG_10thPercentile","Lat_COG_Mean","Lat_COG_90thPercentile"
"317",2090-07-16,"2090","07","16","Summer","SSP5_85",4699.6785070541,4783.41843432262,4860.01729414201
"318",2090-10-16,"2090","10","16","Fall","SSP5_85",4699.24455993714,4769.60695188793,4847.10470146861
"319",2091-03-16,"2091","03","16","Spring","SSP5_85",4594.72044001429,4693.18405556254,4789.34292716683
"320",2091-07-16,"2091","07","16","Summer","SSP5_85",4698.32211499595,4780.29870215007,4860.45107966732
"321",2091-10-16,"2091","10","16","Fall","SSP5_85",4700.06234810714,4772.65881014601,4850.51879202743
"322",2092-03-16,"2092","03","16","Spring","SSP5_85",4603.85423229693,4695.39856268478,4787.65767943854
"323",2092-07-16,"2092","07","16","Summer","SSP5_85",4696.63968003043,4780.21863058068,4861.11555679683
"324",2092-10-16,"2092","10","16","Fall","SSP5_85",4697.93841356607,4772.71339759506,4848.17247358815
"325",2093-03-16,"2093","03","16","Spring","SSP5_85",4607.54782650971,4697.44831679218,4789.1546768148
"326",2093-07-16,"2093","07","16","Summer","SSP5_85",4697.02263678901,4777.56766904604,4859.65857773718
"327",2093-10-16,"2093","10","16","Fall","SSP5_85",4694.50388818879,4772.58650291143,4846.21314559217
"328",2094-03-16,"2094","03","16","Spring","SSP5_85",4614.04448674069,4702.40673181965,4791.30685354685
"329",2094-07-16,"2094","07","16","Summer","SSP5_85",4699.41669603054,4776.23823870874,4855.73973122272
"330",2094-10-16,"2094","10","16","Fall","SSP5_85",4695.47272906252,4774.26038131061,4849.63754956587
"331",2095-03-16,"2095","03","16","Spring","SSP5_85",4609.99992340828,4704.45228584894,4793.02565113811
"332",2095-07-16,"2095","07","16","Summer","SSP5_85",4704.33593410871,4777.32067095239,4854.03576136649
"333",2095-10-16,"2095","10","16","Fall","SSP5_85",4693.5941444756,4773.84419858297,4853.11064008786
"334",2096-03-16,"2096","03","16","Spring","SSP5_85",4612.72148192638,4701.63584249446,4788.33201537113
"335",2096-07-16,"2096","07","16","Summer","SSP5_85",4708.28866106962,4778.44887870421,4855.09986698241
"336",2096-10-16,"2096","10","16","Fall","SSP5_85",4694.3914865917,4773.72166654131,4856.70313711322
"337",2097-03-16,"2097","03","16","Spring","SSP5_85",4617.8496193737,4706.44836309826,4789.28116049706
"338",2097-07-16,"2097","07","16","Summer","SSP5_85",4709.094115655,4779.38875314196,4854.83093757957
"339",2097-10-16,"2097","10","16","Fall","SSP5_85",4691.56994674566,4773.22811583917,4854.1807070859
"340",2098-03-16,"2098","03","16","Spring","SSP5_85",4616.36062745351,4708.21165756837,4788.95116052132
"341",2098-07-16,"2098","07","16","Summer","SSP5_85",4712.35833794573,4782.06699511393,4855.45897242005
"342",2098-10-16,"2098","10","16","Fall","SSP5_85",4689.39327589888,4772.42786929336,4853.42666010613
"343",2099-03-16,"2099","03","16","Spring","SSP5_85",4614.93833621539,4709.41740178622,4789.32045756649
"344",2099-07-16,"2099","07","16","Summer","SSP5_85",4716.31410350069,4783.52461357799,4854.3590164136
"345",2099-10-16,"2099","10","16","Fall","SSP5_85",4691.08439655652,4772.3261026678,4859.00552671727
"346",2100-03-16,"2100","03","16","Spring","SSP5_85",4615.5265068103,4708.450432073,4788.04806586455
"347",2100-07-16,"2100","07","16","Summer","SSP5_85",4717.95201730169,4787.88796897477,4855.85815657809
"348",2100-10-16,"2100","10","16","Fall","SSP5_85",4693.7440520307,4773.99821383907,4860.33703361343
"349",1985-03-16,"1985","03","16","Spring","SSP1_26",4640.95976880584,4648.15927963497,4654.60224683824
"350",1985-07-16,"1985","07","16","Summer","SSP1_26",4768.97388729036,4775.39021701407,4782.67033635627
"351",1985-10-16,"1985","10","16","Fall","SSP1_26",4751.81152705502,4758.82561027278,4764.57549951546
"352",1986-03-16,"1986","03","16","Spring","SSP1_26",4646.51927546708,4652.51741246232,4660.4202996256
"353",1986-07-16,"1986","07","16","Summer","SSP1_26",4770.44716160413,4777.50586362929,4784.85177118487
"354",1986-10-16,"1986","10","16","Fall","SSP1_26",4750.99738179879,4757.85810072713,4767.42133241866
"355",1987-03-16,"1987","03","16","Spring","SSP1_26",4644.76745936542,4651.79752886398,4660.44480298101
"356",1987-07-16,"1987","07","16","Summer","SSP1_26",4766.62150831447,4774.22627368509,4780.86833723506
"357",1987-10-16,"1987","10","16","Fall","SSP1_26",4746.3920952791,4752.48285491127,4759.39941228868
"358",1988-03-16,"1988","03","16","Spring","SSP1_26",4640.66997268807,4648.54109481396,4656.16684362737
"359",1988-07-16,"1988","07","16","Summer","SSP1_26",4769.9413524251,4776.66937377468,4781.62814323953
"360",1988-10-16,"1988","10","16","Fall","SSP1_26",4750.15073412703,4757.86457646883,4765.77245089218
"361",1989-03-16,"1989","03","16","Spring","SSP1_26",4641.9992352447,4648.87324420463,4656.15369348205
"362",1989-07-16,"1989","07","16","Summer","SSP1_26",4768.16563598516,4774.96616392145,4781.16446692871
"363",1989-10-16,"1989","10","16","Fall","SSP1_26",4752.60328310763,4760.04828573082,4766.92918578856
"364",1990-03-16,"1990","03","16","Spring","SSP1_26",4640.19114791826,4648.80899584289,4656.12550839359
"365",1990-07-16,"1990","07","16","Summer","SSP1_26",4766.23015751142,4772.49708882055,4779.17936310755
"366",1990-10-16,"1990","10","16","Fall","SSP1_26",4752.65980778207,4757.99839105728,4766.46314028118
"367",1991-03-16,"1991","03","16","Spring","SSP1_26",4642.14106183222,4649.15672241644,4656.59792092479
"368",1991-07-16,"1991","07","16","Summer","SSP1_26",4765.23992904051,4774.02281618524,4780.81064174437
"369",1991-10-16,"1991","10","16","Fall","SSP1_26",4753.02193921676,4760.52205588472,4768.25476999083
"370",1992-03-16,"1992","03","16","Spring","SSP1_26",4642.41108039666,4650.34034492826,4655.67705056086
"371",1992-07-16,"1992","07","16","Summer","SSP1_26",4762.76884604643,4769.29729602801,4776.24684970869
"372",1992-10-16,"1992","10","16","Fall","SSP1_26",4748.71279314422,4756.65315230378,4763.92504391403
"373",1993-03-16,"1993","03","16","Spring","SSP1_26",4646.49617766386,4652.41564760311,4659.71916615799
"374",1993-07-16,"1993","07","16","Summer","SSP1_26",4761.95249896252,4768.41546491233,4775.13294783661
"375",1993-10-16,"1993","10","16","Fall","SSP1_26",4748.80804008826,4756.26643167964,4765.59018012024
"376",1994-03-16,"1994","03","16","Spring","SSP1_26",4643.33670994975,4651.99119884991,4659.77345259278
"377",1994-07-16,"1994","07","16","Summer","SSP1_26",4764.05513602781,4773.63226807143,4780.22543761886
"378",1994-10-16,"1994","10","16","Fall","SSP1_26",4752.34419849676,4758.87831530921,4766.37322812194
"379",1995-03-16,"1995","03","16","Spring","SSP1_26",4643.67506421657,4648.95276012121,4657.30159841079
"380",1995-07-16,"1995","07","16","Summer","SSP1_26",4769.46775497148,4776.00341308286,4782.75096380717
"381",1995-10-16,"1995","10","16","Fall","SSP1_26",4752.64594005625,4759.10760748265,4767.9046425436
"382",1996-03-16,"1996","03","16","Spring","SSP1_26",4643.8036056857,4650.87245134199,4658.10067547969
"383",1996-07-16,"1996","07","16","Summer","SSP1_26",4764.44566472023,4771.05208684766,4778.42520892095
"384",1996-10-16,"1996","10","16","Fall","SSP1_26",4751.87675110755,4758.55142489342,4767.06379330483
"385",1997-03-16,"1997","03","16","Spring","SSP1_26",4645.18431964549,4650.46293250019,4657.94415257915
"386",1997-07-16,"1997","07","16","Summer","SSP1_26",4767.48403683489,4773.40522664436,4780.84004802377
"387",1997-10-16,"1997","10","16","Fall","SSP1_26",4756.10249050637,4764.08329079123,4770.79625904437
"388",1998-03-16,"1998","03","16","Spring","SSP1_26",4650.18729996826,4658.2854250521,4666.73459704406
"389",1998-07-16,"1998","07","16","Summer","SSP1_26",4768.92992411529,4774.75007708313,4782.09436578185
"390",1998-10-16,"1998","10","16","Fall","SSP1_26",4755.42342797286,4762.88914960829,4771.3335821
"391",1999-03-16,"1999","03","16","Spring","SSP1_26",4648.13135523975,4653.79679541915,4661.87432358679
"392",1999-07-16,"1999","07","16","Summer","SSP1_26",4765.98226883875,4772.19633843564,4778.77388685267
"393",1999-10-16,"1999","10","16","Fall","SSP1_26",4754.95836746248,4760.41123563174,4769.24143495192
"394",2000-03-16,"2000","03","16","Spring","SSP1_26",4642.85894424428,4649.08790064806,4655.29294338157
"395",2000-07-16,"2000","07","16","Summer","SSP1_26",4764.2084485696,4771.80115364865,4777.14822500895
"396",2000-10-16,"2000","10","16","Fall","SSP1_26",4751.87544086077,4759.80506005026,4768.1935432886
"397",2001-03-16,"2001","03","16","Spring","SSP1_26",4645.09943488605,4653.33844259595,4661.18945309714
"398",2001-07-16,"2001","07","16","Summer","SSP1_26",4769.5147156814,4776.49135414024,4781.59319556405
"399",2001-10-16,"2001","10","16","Fall","SSP1_26",4754.26451548425,4762.36898884193,4768.30894937737
"400",2002-03-16,"2002","03","16","Spring","SSP1_26",4648.59021554681,4654.88498430406,4661.70238530466
"401",2002-07-16,"2002","07","16","Summer","SSP1_26",4768.82350288213,4776.41950411868,4781.86356023574
"402",2002-10-16,"2002","10","16","Fall","SSP1_26",4755.34872412864,4762.95048813086,4769.90472016367
"403",2003-03-16,"2003","03","16","Spring","SSP1_26",4650.17128369434,4655.29179713365,4663.41942933918
"404",2003-07-16,"2003","07","16","Summer","SSP1_26",4767.09926455793,4774.87125327208,4780.46846973261
"405",2003-10-16,"2003","10","16","Fall","SSP1_26",4745.33378736539,4751.84675237709,4760.21384089091
"406",2004-03-16,"2004","03","16","Spring","SSP1_26",4646.91407775935,4656.17773944613,4662.71756963443
"407",2004-07-16,"2004","07","16","Summer","SSP1_26",4762.34660850662,4770.37306272991,4777.784676125
"408",2004-10-16,"2004","10","16","Fall","SSP1_26",4751.65640771977,4758.20358486871,4764.55145432223
"409",2005-03-16,"2005","03","16","Spring","SSP1_26",4649.30347055087,4656.76036410815,4663.19749192206
"410",2005-07-16,"2005","07","16","Summer","SSP1_26",4767.5108745426,4774.02681648507,4779.92172726905
"411",2005-10-16,"2005","10","16","Fall","SSP1_26",4746.97999264974,4753.69973991656,4760.87653602323
"412",2006-03-16,"2006","03","16","Spring","SSP1_26",4649.28322500335,4653.97681840558,4660.83823820621
"413",2006-07-16,"2006","07","16","Summer","SSP1_26",4768.88861952083,4775.48666416245,4783.20598963618
"414",2006-10-16,"2006","10","16","Fall","SSP1_26",4754.56961773228,4761.50425538946,4769.58011518082
"415",2007-03-16,"2007","03","16","Spring","SSP1_26",4643.87156551088,4650.0210100147,4658.35458328624
"416",2007-07-16,"2007","07","16","Summer","SSP1_26",4768.43372728233,4775.73659019237,4781.39272898414
"417",2007-10-16,"2007","10","16","Fall","SSP1_26",4757.21822115783,4763.97246984091,4770.71249621771
"418",2008-03-16,"2008","03","16","Spring","SSP1_26",4649.58075651924,4656.8348745101,4662.82892574613
"419",2008-07-16,"2008","07","16","Summer","SSP1_26",4768.32599933818,4776.12282403004,4782.91538025937
"420",2008-10-16,"2008","10","16","Fall","SSP1_26",4755.7829100176,4762.80841802223,4770.16462901335
"421",2009-03-16,"2009","03","16","Spring","SSP1_26",4651.27070005805,4656.98041543767,4665.1638660802
"422",2009-07-16,"2009","07","16","Summer","SSP1_26",4769.27401238748,4777.61526213467,4785.13354175981
"423",2009-10-16,"2009","10","16","Fall","SSP1_26",4756.42086225256,4762.12238398695,4769.30738283777
"424",2010-03-16,"2010","03","16","Spring","SSP1_26",4650.30727792915,4657.29547671533,4662.73349233282
"425",2010-07-16,"2010","07","16","Summer","SSP1_26",4768.56737121948,4775.00884093298,4782.51240954773
"426",2010-10-16,"2010","10","16","Fall","SSP1_26",4752.29064492854,4757.87144953182,4764.67332337379
"427",2011-03-16,"2011","03","16","Spring","SSP1_26",4643.98460496236,4649.29166916418,4655.41384660036
"428",2011-07-16,"2011","07","16","Summer","SSP1_26",4767.60637101563,4774.13307281504,4780.84374717365
"429",2011-10-16,"2011","10","16","Fall","SSP1_26",4754.44323261775,4760.58538013712,4768.75977055541
"430",2012-03-16,"2012","03","16","Spring","SSP1_26",4650.18231404551,4658.90822300972,4666.71114562185
"431",2012-07-16,"2012","07","16","Summer","SSP1_26",4769.24265883328,4774.75905494533,4780.9676396989
"432",2012-10-16,"2012","10","16","Fall","SSP1_26",4754.70230694691,4761.06532912027,4768.88338722043
"433",2013-03-16,"2013","03","16","Spring","SSP1_26",4657.49492862161,4665.24932482934,4672.49609249548
"434",2013-07-16,"2013","07","16","Summer","SSP1_26",4768.27933839732,4775.52030919002,4781.46241530179
"435",2013-10-16,"2013","10","16","Fall","SSP1_26",4743.82209432966,4751.0603308349,4757.84556620086
"436",2014-03-16,"2014","03","16","Spring","SSP1_26",4653.0349957161,4658.80208551252,4664.89233382245
"437",2014-07-16,"2014","07","16","Summer","SSP1_26",4771.1547004029,4777.52666538266,4784.75068308091
"438",2014-10-16,"2014","10","16","Fall","SSP1_26",4753.66350298473,4759.91049261664,4767.89658476624
"439",2015-03-16,"2015","03","16","Spring","SSP1_26",4655.54611654307,4662.65470357289,4669.04788662513
"440",2015-07-16,"2015","07","16","Summer","SSP1_26",4773.00318221662,4780.20906228099,4786.41166686892
"441",2015-10-16,"2015","10","16","Fall","SSP1_26",4759.13424856025,4766.55534740399,4774.36825590888
"442",2016-03-16,"2016","03","16","Spring","SSP1_26",4655.45371263003,4662.54245492235,4669.78641219488
"443",2016-07-16,"2016","07","16","Summer","SSP1_26",4771.36965009188,4778.85791650965,4785.7162311012
"444",2016-10-16,"2016","10","16","Fall","SSP1_26",4754.94424913,4762.40542171526,4769.96827696169
"445",2017-03-16,"2017","03","16","Spring","SSP1_26",4644.45833186269,4660.14966696205,4677.42707032667
"446",2017-07-16,"2017","07","16","Summer","SSP1_26",4759.45271151515,4777.38185460043,4795.70872239578
"447",2017-10-16,"2017","10","16","Fall","SSP1_26",4744.69494813588,4761.68296187999,4777.25733376002
"448",2018-03-16,"2018","03","16","Spring","SSP1_26",4633.59056263635,4661.02804630406,4689.65306004417
"449",2018-07-16,"2018","07","16","Summer","SSP1_26",4750.83843709388,4776.8797250285,4804.05218459152
"450",2018-10-16,"2018","10","16","Fall","SSP1_26",4738.26701961889,4763.38228792902,4786.935612253
"451",2019-03-16,"2019","03","16","Spring","SSP1_26",4617.8573593819,4661.01917810099,4703.28522068767
"452",2019-07-16,"2019","07","16","Summer","SSP1_26",4739.48285294748,4776.00259912243,4811.1770178589
"453",2019-10-16,"2019","10","16","Fall","SSP1_26",4727.40779775445,4762.17752419973,4797.13632848249
"454",2020-03-16,"2020","03","16","Spring","SSP1_26",4605.8763106269,4658.76370389377,4714.12845700218
"455",2020-07-16,"2020","07","16","Summer","SSP1_26",4727.61166517749,4774.75942517642,4819.42492284192
"456",2020-10-16,"2020","10","16","Fall","SSP1_26",4717.11797834101,4761.11805676954,4806.63128106303
"457",2021-03-16,"2021","03","16","Spring","SSP1_26",4591.57462921823,4657.70832645427,4722.44052866557
"458",2021-07-16,"2021","07","16","Summer","SSP1_26",4716.58831844582,4774.25665983017,4830.17393430924
"459",2021-10-16,"2021","10","16","Fall","SSP1_26",4705.5234436864,4760.15535797621,4814.05801266615
"460",2022-03-16,"2022","03","16","Spring","SSP1_26",4582.12307099096,4658.55036871086,4735.90535139334
"461",2022-07-16,"2022","07","16","Summer","SSP1_26",4707.36924350584,4773.54296175261,4837.05802964308
"462",2022-10-16,"2022","10","16","Fall","SSP1_26",4691.96008686948,4760.53704810543,4826.70926941205
"463",2023-03-16,"2023","03","16","Spring","SSP1_26",4570.97647282142,4658.93291234155,4747.11815940425
"464",2023-07-16,"2023","07","16","Summer","SSP1_26",4696.10977761242,4770.60353104834,4847.71402019022
"465",2023-10-16,"2023","10","16","Fall","SSP1_26",4682.16947220213,4760.15437319593,4837.25060781463
"466",2024-03-16,"2024","03","16","Spring","SSP1_26",4567.01440471137,4661.25635363518,4750.31204265502
"467",2024-07-16,"2024","07","16","Summer","SSP1_26",4696.91133919218,4774.05775719781,4847.68357015275
"468",2024-10-16,"2024","10","16","Fall","SSP1_26",4683.40822682511,4762.58973111671,4843.1719281693
"469",2025-03-16,"2025","03","16","Spring","SSP1_26",4567.15649793791,4662.71346334981,4750.07892441383
"470",2025-07-16,"2025","07","16","Summer","SSP1_26",4694.64264289244,4774.6061449862,4848.73430080173
"471",2025-10-16,"2025","10","16","Fall","SSP1_26",4679.828415545,4760.40386568674,4844.19773810489
"472",2026-03-16,"2026","03","16","Spring","SSP1_26",4569.91033814088,4662.28896720881,4749.27614521753
"473",2026-07-16,"2026","07","16","Summer","SSP1_26",4696.76723579549,4774.92820296857,4850.87376969453
"474",2026-10-16,"2026","10","16","Fall","SSP1_26",4673.75511000586,4760.56323439511,4843.59290840824
"475",2027-03-16,"2027","03","16","Spring","SSP1_26",4568.29028765114,4663.86217749795,4750.31441510613
"476",2027-07-16,"2027","07","16","Summer","SSP1_26",4698.92627060836,4776.16685609219,4851.60669987427
"477",2027-10-16,"2027","10","16","Fall","SSP1_26",4672.37322014514,4760.88993375198,4844.49583182508
"478",2028-03-16,"2028","03","16","Spring","SSP1_26",4570.96167130032,4666.82636786566,4754.52908877949
"479",2028-07-16,"2028","07","16","Summer","SSP1_26",4702.12442935476,4776.03852487055,4848.40692427069
"480",2028-10-16,"2028","10","16","Fall","SSP1_26",4673.51179449416,4761.44665589275,4847.02667729604
"481",2029-03-16,"2029","03","16","Spring","SSP1_26",4570.23482869863,4668.2157686688,4753.03306598679
"482",2029-07-16,"2029","07","16","Summer","SSP1_26",4702.17374268437,4777.68463582309,4850.63432122902
"483",2029-10-16,"2029","10","16","Fall","SSP1_26",4675.18861565347,4760.4526741739,4844.03814010261
"484",2030-03-16,"2030","03","16","Spring","SSP1_26",4569.89776951914,4668.53131210207,4755.68765702706
"485",2030-07-16,"2030","07","16","Summer","SSP1_26",4704.45896286334,4779.57270608677,4850.31205048535
"486",2030-10-16,"2030","10","16","Fall","SSP1_26",4675.39770198846,4762.01059368501,4844.81529186716
"487",2031-03-16,"2031","03","16","Spring","SSP1_26",4573.93322348595,4670.22260548535,4757.33981235596
"488",2031-07-16,"2031","07","16","Summer","SSP1_26",4706.21025228407,4776.94605580784,4850.36770462935
"489",2031-10-16,"2031","10","16","Fall","SSP1_26",4679.33642217068,4761.92432745569,4844.50145868225
"490",2032-03-16,"2032","03","16","Spring","SSP1_26",4575.59138207019,4671.05165658836,4760.14038503116
"491",2032-07-16,"2032","07","16","Summer","SSP1_26",4708.72521547746,4777.40293264155,4850.75506160186
"492",2032-10-16,"2032","10","16","Fall","SSP1_26",4679.89824964064,4762.63148648901,4845.46115423525
"493",2033-03-16,"2033","03","16","Spring","SSP1_26",4576.1244897403,4671.56425261349,4761.48494175374
"494",2033-07-16,"2033","07","16","Summer","SSP1_26",4708.73444489039,4778.03522703096,4853.09613870884
"495",2033-10-16,"2033","10","16","Fall","SSP1_26",4687.93235593431,4766.40355063641,4847.43295309804
"496",2034-03-16,"2034","03","16","Spring","SSP1_26",4577.52503250333,4671.22471024334,4759.74269528998
"497",2034-07-16,"2034","07","16","Summer","SSP1_26",4707.62231308754,4778.44379449523,4855.75190415085
"498",2034-10-16,"2034","10","16","Fall","SSP1_26",4688.38873391667,4766.9767796418,4849.04964615174
"499",2035-03-16,"2035","03","16","Spring","SSP1_26",4576.85930877883,4670.72537077702,4761.53676160168
"500",2035-07-16,"2035","07","16","Summer","SSP1_26",4706.40870005116,4779.40893470909,4859.08543246375
"501",2035-10-16,"2035","10","16","Fall","SSP1_26",4688.5544565659,4766.7874542607,4848.32644801909
"502",2036-03-16,"2036","03","16","Spring","SSP1_26",4578.80307941667,4670.68232610922,4763.51975202111
"503",2036-07-16,"2036","07","16","Summer","SSP1_26",4708.96605400661,4779.27814950602,4858.28927048321
"504",2036-10-16,"2036","10","16","Fall","SSP1_26",4690.60413077986,4767.88574795476,4848.10019604081
"505",2037-03-16,"2037","03","16","Spring","SSP1_26",4580.51963135907,4670.233770448,4761.06445056791
"506",2037-07-16,"2037","07","16","Summer","SSP1_26",4707.54320603515,4779.35318465027,4856.83047666886
"507",2037-10-16,"2037","10","16","Fall","SSP1_26",4689.23282220407,4765.67190063499,4845.9039192778
"508",2038-03-16,"2038","03","16","Spring","SSP1_26",4580.48977243427,4670.67007828381,4762.03699032904
"509",2038-07-16,"2038","07","16","Summer","SSP1_26",4707.44761531484,4778.79371918079,4855.18823173582
"510",2038-10-16,"2038","10","16","Fall","SSP1_26",4686.84636155107,4766.77282178536,4844.39140850971
"511",2039-03-16,"2039","03","16","Spring","SSP1_26",4577.40095587349,4667.54729763015,4758.15587666202
"512",2039-07-16,"2039","07","16","Summer","SSP1_26",4708.23644555435,4779.59993368653,4854.41492115515
"513",2039-10-16,"2039","10","16","Fall","SSP1_26",4687.86819524232,4767.81375743278,4842.3537653177
"514",2040-03-16,"2040","03","16","Spring","SSP1_26",4579.80026468508,4668.5913908743,4757.04779381363
"515",2040-07-16,"2040","07","16","Summer","SSP1_26",4706.63454679026,4779.45860582176,4849.75085482649
"516",2040-10-16,"2040","10","16","Fall","SSP1_26",4687.21333505883,4764.64020527844,4839.7153413662
"517",2041-03-16,"2041","03","16","Spring","SSP1_26",4582.73534637099,4670.95844680967,4757.73741903631
"518",2041-07-16,"2041","07","16","Summer","SSP1_26",4707.91926060187,4779.50758866443,4847.00570390869
"519",2041-10-16,"2041","10","16","Fall","SSP1_26",4687.33637478724,4763.5747666642,4836.34269752595
"520",2042-03-16,"2042","03","16","Spring","SSP1_26",4584.54669022964,4670.49860594935,4756.40438235948
"521",2042-07-16,"2042","07","16","Summer","SSP1_26",4708.75579093674,4780.03689460538,4846.00276677599
"522",2042-10-16,"2042","10","16","Fall","SSP1_26",4688.39298125598,4765.91778804242,4836.69199555876
"523",2043-03-16,"2043","03","16","Spring","SSP1_26",4578.80235631491,4667.10546085301,4753.7827047774
"524",2043-07-16,"2043","07","16","Summer","SSP1_26",4706.89789136831,4779.86740729079,4848.15122013576
"525",2043-10-16,"2043","10","16","Fall","SSP1_26",4687.00176035945,4765.00691992097,4838.61303188067
"526",2044-03-16,"2044","03","16","Spring","SSP1_26",4572.40645224004,4666.13722214018,4755.81920559149
"527",2044-07-16,"2044","07","16","Summer","SSP1_26",4707.12096255641,4780.86989300848,4849.96851618791
"528",2044-10-16,"2044","10","16","Fall","SSP1_26",4691.1701402866,4767.30593052121,4839.67102107994
"529",2045-03-16,"2045","03","16","Spring","SSP1_26",4569.38654778055,4664.55102966417,4756.08044802966
"530",2045-07-16,"2045","07","16","Summer","SSP1_26",4707.64619756593,4783.44400310216,4852.4696913121
"531",2045-10-16,"2045","10","16","Fall","SSP1_26",4691.33257380257,4766.31543202017,4839.28986377046
"532",2046-03-16,"2046","03","16","Spring","SSP1_26",4571.8038082938,4669.80932579646,4762.11919768498
"533",2046-07-16,"2046","07","16","Summer","SSP1_26",4708.35729329505,4783.86579639185,4854.26635963516
"534",2046-10-16,"2046","10","16","Fall","SSP1_26",4692.25110901694,4764.95969522735,4838.61013424576
"535",2047-03-16,"2047","03","16","Spring","SSP1_26",4568.49402355274,4670.36401189079,4763.10931959101
"536",2047-07-16,"2047","07","16","Summer","SSP1_26",4708.09052125916,4783.95212662927,4857.20007241721
"537",2047-10-16,"2047","10","16","Fall","SSP1_26",4691.5737998812,4765.34525064615,4843.18485589184
"538",2048-03-16,"2048","03","16","Spring","SSP1_26",4569.74590771759,4673.15984514918,4766.15890111435
"539",2048-07-16,"2048","07","16","Summer","SSP1_26",4707.21069389794,4782.0958299413,4857.59993011367
"540",2048-10-16,"2048","10","16","Fall","SSP1_26",4692.0712840244,4767.79626393358,4846.87195165051
"541",2049-03-16,"2049","03","16","Spring","SSP1_26",4574.06427687298,4673.59565820622,4764.1492769974
"542",2049-07-16,"2049","07","16","Summer","SSP1_26",4705.74745031926,4782.13733545771,4856.49227215799
"543",2049-10-16,"2049","10","16","Fall","SSP1_26",4692.65807870128,4767.38436936102,4846.23541769608
"544",2050-03-16,"2050","03","16","Spring","SSP1_26",4575.96297454336,4676.01294102117,4766.34016933786
"545",2050-07-16,"2050","07","16","Summer","SSP1_26",4706.03478753883,4783.08265997805,4857.66622140018
"546",2050-10-16,"2050","10","16","Fall","SSP1_26",4693.79460237433,4765.98614685382,4842.08141379098
"547",2051-03-16,"2051","03","16","Spring","SSP1_26",4578.69946834654,4677.29317735506,4764.5525484141
"548",2051-07-16,"2051","07","16","Summer","SSP1_26",4707.31423122698,4782.12010854585,4857.50140774522
"549",2051-10-16,"2051","10","16","Fall","SSP1_26",4689.36238710628,4764.23397981982,4841.60126012528
"550",2052-03-16,"2052","03","16","Spring","SSP1_26",4583.45355762821,4677.08975651938,4762.23162233991
"551",2052-07-16,"2052","07","16","Summer","SSP1_26",4705.35767922669,4781.6602504499,4855.62521819658
"552",2052-10-16,"2052","10","16","Fall","SSP1_26",4688.76454629779,4765.97013358838,4843.10650182128
"553",2053-03-16,"2053","03","16","Spring","SSP1_26",4581.63432247542,4675.29973682285,4760.17718276838
"554",2053-07-16,"2053","07","16","Summer","SSP1_26",4707.27406876569,4782.53958849833,4856.69651842204
"555",2053-10-16,"2053","10","16","Fall","SSP1_26",4687.70266402664,4768.32571451944,4844.35576574738
"556",2054-03-16,"2054","03","16","Spring","SSP1_26",4583.03754021362,4676.17722722011,4757.27126521072
"557",2054-07-16,"2054","07","16","Summer","SSP1_26",4706.88248024818,4780.68627524839,4855.15288365757
"558",2054-10-16,"2054","10","16","Fall","SSP1_26",4687.84165236908,4768.21487191379,4841.91051484363
"559",2055-03-16,"2055","03","16","Spring","SSP1_26",4582.30334195863,4673.49375958459,4756.51013801453
"560",2055-07-16,"2055","07","16","Summer","SSP1_26",4708.01982411077,4781.11213324022,4856.63097042851
"561",2055-10-16,"2055","10","16","Fall","SSP1_26",4688.40728204752,4767.63036246929,4838.65575996207
"562",2056-03-16,"2056","03","16","Spring","SSP1_26",4576.7955242945,4673.38811776588,4758.35911473486
"563",2056-07-16,"2056","07","16","Summer","SSP1_26",4709.08247024677,4781.43781233459,4855.44869067858
"564",2056-10-16,"2056","10","16","Fall","SSP1_26",4687.11978897106,4766.69004782165,4841.64046142649
"565",2057-03-16,"2057","03","16","Spring","SSP1_26",4582.43422585008,4674.7871683368,4758.54801946418
"566",2057-07-16,"2057","07","16","Summer","SSP1_26",4707.34786266911,4779.52729654883,4852.65586301352
"567",2057-10-16,"2057","10","16","Fall","SSP1_26",4689.60779943133,4770.97012302249,4844.7743224829
"568",2058-03-16,"2058","03","16","Spring","SSP1_26",4585.03930378931,4674.84616148787,4758.77556855419
"569",2058-07-16,"2058","07","16","Summer","SSP1_26",4707.99895467033,4781.28465530991,4852.44014516419
"570",2058-10-16,"2058","10","16","Fall","SSP1_26",4690.3971310438,4771.09273186887,4846.35531234385
"571",2059-03-16,"2059","03","16","Spring","SSP1_26",4584.59585048458,4675.38213416259,4759.47415338363
"572",2059-07-16,"2059","07","16","Summer","SSP1_26",4711.67835515823,4780.75125504661,4854.76524966308
"573",2059-10-16,"2059","10","16","Fall","SSP1_26",4693.31551227464,4771.33182487874,4848.64521408894
"574",2060-03-16,"2060","03","16","Spring","SSP1_26",4584.90016824421,4675.20009148143,4758.84121236629
"575",2060-07-16,"2060","07","16","Summer","SSP1_26",4708.73967980026,4779.07454117882,4853.27298559302
"576",2060-10-16,"2060","10","16","Fall","SSP1_26",4693.59467327802,4770.17648692236,4851.20952813352
"577",2061-03-16,"2061","03","16","Spring","SSP1_26",4589.86765732714,4675.97433947402,4763.94938272912
"578",2061-07-16,"2061","07","16","Summer","SSP1_26",4711.56589287507,4781.78801165304,4855.87677898599
"579",2061-10-16,"2061","10","16","Fall","SSP1_26",4696.85756441561,4769.2934371102,4850.74879728581
