"year","Temp_Anomaly","SSP","temp"
2075,4.35921259244282,"SSP370",12.1057351333762
2076,2.86456837631412,"SSP370",10.6110909172475
2077,2.83271316437492,"SSP370",10.5792357053083
2078,2.80390990665982,"SSP370",10.5504324475932
2079,3.91971422694982,"SSP370",11.6662367678832
2080,3.71758555321462,"SSP370",11.464108094148
2081,3.63642585936042,"SSP370",11.3829484002938
2082,2.89662650403522,"SSP370",10.6431490449686
2083,3.87631696042562,"SSP370",11.622839501359
2084,3.37837190151212,"SSP370",11.1248944424455
2085,2.46544814995352,"SSP370",10.2119706908869
2086,2.48638491948442,"SSP370",10.2329074604178
2087,2.95972501868292,"SSP370",10.7062475596163
2088,2.92523695094242,"SSP370",10.6717594918758
2089,3.44315216745652,"SSP370",11.1896747083899
2090,2.70774676322932,"SSP370",10.4542693041627
2091,2.88086842105502,"SSP370",10.6273909619884
2092,2.49780942576272,"SSP370",10.2443319666961
2093,2.62360349132902,"SSP370",10.3701260322624
2094,3.59742009844102,"SSP370",11.3439426393744
2095,3.76375648044402,"SSP370",11.5102790213774
2096,3.87542788732622,"SSP370",11.6219504282596
2097,4.01836183502562,"SSP370",11.764884375959
2098,3.85690474260422,"SSP370",11.6034272835376
2099,3.00770550092062,"SSP370",10.754228041854
2100,3.60208536534082,"SSP370",11.3486079062742
1959,-1.10821535885,"SSP585",6.63830718208333
1960,-1.35503957393333,"SSP585",6.391482967
1961,-1.44668733568333,"SSP585",6.29983520525
1962,-1.41121822701667,"SSP585",6.33530431391667
1963,-1.10240723476667,"SSP585",6.64411530616667
1964,-0.76473451785,"SSP585",6.98178802308333
1965,-1.38480351235,"SSP585",6.36171902858333
1966,-1.2768826836,"SSP585",6.46963985733333
1967,-1.32936744351667,"SSP585",6.41715509741667
1968,-1.59940665093333,"SSP585",6.14711589
1969,-1.52780751135,"SSP585",6.21871502958333
1970,-1.00392861926667,"SSP585",6.74259392166667
1971,-1.09175695651667,"SSP585",6.65476558441667
1972,-0.829697027933333,"SSP585",6.916825513
1973,-0.868682200933334,"SSP585",6.87784034
1974,-0.301685987516667,"SSP585",7.44483655341667
1975,0.289528494066666,"SSP585",8.036051035
1976,0.3988259304,"SSP585",8.14534847133333
