"YEAR","T","DOWN_T","TANOM","TANOM_STD"
1992,16.64992904663,9.8231649441591,0.280979156495,9.5421857876641
1993,16.40440559387,9.5776414913991,0.0354557037349998,9.5421857876641
1994,16.94897842407,10.1222143215991,0.580028533935,9.5421857876641
1995,16.67413711548,9.84737301300911,0.305187225345001,9.5421857876641
1996,16.93781089783,10.1110467953591,0.568861007695002,9.5421857876641
1997,17.08571052551,10.2589464230391,0.716760635375,9.5421857876641
1998,17.19276046753,10.3659963650591,0.823810577395001,9.5421857876641
1999,17.17790985107,10.3511457485991,0.808959960935002,9.5421857876641
2000,17.0634765625,10.2367124600291,0.694526672365001,9.5421857876641
2001,17.44605827332,10.6192941708491,1.077108383185,9.5421857876641
2002,17.19169235229,10.3649282498191,0.822742462155002,9.5421857876641
2003,17.02218818665,10.1954240841791,0.653238296514999,9.5421857876641
2004,16.81171798706,9.98495388458911,0.442768096925001,9.5421857876641
2005,16.80021095276,9.97344685028911,0.431261062625001,9.5421857876641
2006,17.11912918091,10.2923650784391,0.750179290775002,9.5421857876641
2007,17.48714065552,10.6603765530491,1.118190765385,9.5421857876641
2008,17.24682807922,10.4200639767491,0.877878189084999,9.5421857876641
2009,17.47528266907,10.6485185665991,1.106332778935,9.5421857876641
2010,17.475233078,10.6484689755291,1.106283187865,9.5421857876641
2011,17.51681137085,10.6900472683791,1.147861480715,9.5421857876641
2012,17.54384803772,10.7170839352491,1.174898147585,9.5421857876641
2013,17.49266624451,10.6659021420391,1.123716354375,9.5421857876641
2014,17.53902244568,10.7122583432091,1.170072555545,9.5421857876641
2015,17.42595672607,10.5991926235991,1.057006835935,9.5421857876641
2016,17.29508972168,10.4683256192091,0.926139831545001,9.5421857876641
2017,17.7542552948,10.9274911923291,1.385305404665,9.5421857876641
2018,17.87344551086,11.0466814083891,1.504495620725,9.5421857876641
2019,18.00952148438,11.1827573819091,1.640571594245,9.5421857876641
2020,17.49207687378,10.6653127713091,1.123126983645,9.5421857876641
2021,17.73257064819,10.9058065457191,1.363620758055,9.5421857876641
2022,17.39771461487,10.5709505123991,1.028764724735,9.5421857876641
2023,17.41021728516,10.5834531826891,1.041267395025,9.5421857876641
2024,17.33129310608,10.5045290036091,0.962343215945001,9.5421857876641
2025,17.60527420044,10.7785100979691,1.236324310305,9.5421857876641
2026,17.62437057495,10.7976064724791,1.255420684815,9.5421857876641
2027,17.40672111511,10.5799570126391,1.037771224975,9.5421857876641
2028,17.96065330505,11.1338892025791,1.591703414915,9.5421857876641
2029,17.88330459595,11.0565404934791,1.514354705815,9.5421857876641
2030,18.01349639893,11.1867322964591,1.644546508795,9.5421857876641
2031,18.09793281555,11.2711687130791,1.728982925415,9.5421857876641
2032,18.22909736633,11.4023332638591,1.860147476195,9.5421857876641
2033,18.2276134491,11.4008493466291,1.858663558965,9.5421857876641
2034,17.87759399414,11.0508298916691,1.508644104005,9.5421857876641
2035,17.76730918884,10.9405450863691,1.398359298705,9.5421857876641
2036,17.78954315186,10.9627790493891,1.420593261725,9.5421857876641
2037,18.05101585388,11.2242517514091,1.682065963745,9.5421857876641
2038,18.02160072327,11.1948366207991,1.652650833135,9.5421857876641
2039,18.25523948669,11.4284753842191,1.886289596555,9.5421857876641
2040,18.2211856842,11.3944215817291,1.852235794065,9.5421857876641
2041,18.40598678589,11.5792226834191,2.037036895755,9.5421857876641
2042,18.58657455444,11.7598104519691,2.217624664305,9.5421857876641
2043,18.17324829102,11.3464841885491,1.804298400885,9.5421857876641
2044,18.42499351501,11.5982294125391,2.056043624875,9.5421857876641
2045,18.45106124878,11.6242971463091,2.082111358645,9.5421857876641
2046,18.47742652893,11.6506624264591,2.108476638795,9.5421857876641
2047,18.14132499695,11.3145608944791,1.772375106815,9.5421857876641
2048,18.2866153717,11.4598512692291,1.917665481565,9.5421857876641
2049,18.35501289368,11.5282487912091,1.986063003545,9.5421857876641
2050,18.39632415771,11.5695600552391,2.027374267575,9.5421857876641
2051,18.51486206055,11.6880979580791,2.145912170415,9.5421857876641
2052,18.35537147522,11.5286073727491,1.986421585085,9.5421857876641
2053,18.74040412903,11.9136400265591,2.371454238895,9.5421857876641
2054,18.76886367798,11.9420995755091,2.399913787845,9.5421857876641
2055,18.5336227417,11.7068586392291,2.164672851565,9.5421857876641
2056,18.67205429077,11.8452901882991,2.303104400635,9.5421857876641
2057,18.62057495117,11.7938108486991,2.251625061035,9.5421857876641
2058,18.64594841003,11.8191843075591,2.276998519895,9.5421857876641
2059,18.83857727051,12.0118131680391,2.469627380375,9.5421857876641
2060,19.18440246582,12.3576383633491,2.815452575685,9.5421857876641
2061,18.9455947876,12.1188306851291,2.576644897465,9.5421857876641
2062,18.85465431213,12.0278902096591,2.485704421995,9.5421857876641
2063,19.17432594299,12.3475618405191,2.805376052855,9.5421857876641
2064,18.88201522827,12.0552511257991,2.513065338135,9.5421857876641
2065,19.53216934204,12.7054052395691,3.163219451905,9.5421857876641
2066,19.27172851562,12.4449644131491,2.902778625485,9.5421857876641
2067,19.32133102417,12.4945669216991,2.952381134035,9.5421857876641
2068,19.21738624573,12.3906221432591,2.848436355595,9.5421857876641
2069,19.25252914429,12.4257650418191,2.883579254155,9.5421857876641
2070,19.27678871155,12.4500246090791,2.907838821415,9.5421857876641
2071,19.18553161621,12.3587675137391,2.816581726075,9.5421857876641
2072,19.39968109131,12.5729169888391,3.030731201175,9.5421857876641
2073,19.28461837769,12.4578542752191,2.915668487555,9.5421857876641
2074,19.37687492371,12.5501108212391,3.007925033575,9.5421857876641
2075,19.43685722351,12.6100931210391,3.067907333375,9.5421857876641
2076,20.05510520935,13.2283411068791,3.686155319215,9.5421857876641
2077,19.45464134216,12.6278772396891,3.085691452025,9.5421857876641
2078,19.74925804138,12.9224939389091,3.380308151245,9.5421857876641
2079,19.58752632141,12.7607622189391,3.218576431275,9.5421857876641
2080,20.05589866638,13.2291345639091,3.686948776245,9.5421857876641
2081,19.87404632568,13.0472822232091,3.505096435545,9.5421857876641
2082,19.91202163696,13.0852575344891,3.543071746825,9.5421857876641
2083,19.64066123962,12.8138971371491,3.271711349485,9.5421857876641
2084,19.49271392822,12.6659498257491,3.123764038085,9.5421857876641
2085,19.77949905396,12.9527349514891,3.410549163825,9.5421857876641
2086,19.9391040802,13.1123399777291,3.570154190065,9.5421857876641
2087,20.18053627014,13.3537721676691,3.811586380005,9.5421857876641
2088,19.96044540405,13.1336813015791,3.591495513915,9.5421857876641
2089,19.88782310486,13.0610590023891,3.518873214725,9.5421857876641
2090,19.96050643921,13.1337423367391,3.591556549075,9.5421857876641
2091,20.14727020264,13.3205061001691,3.778320312505,9.5421857876641
2092,20.72000312805,13.8932390255791,4.351053237915,9.5421857876641
2093,20.38561058044,13.5588464779691,4.016660690305,9.5421857876641
2094,20.77065467834,13.9438905758691,4.401704788205,9.5421857876641
2095,20.57025527954,13.7434911770691,4.201305389405,9.5421857876641
2096,20.58482933044,13.7580652279691,4.215879440305,9.5421857876641
2097,20.27767944336,13.4509153408891,3.908729553225,9.5421857876641
2098,20.95042228699,14.1236581845191,4.581472396855,9.5421857876641
2099,20.46250343323,13.6357393307591,4.093553543095,9.5421857876641
